	KTOPL	KSTAR	KSTSN	FUNC_AREA
	CASE	931120	931120
	CASE	931130	931130
	CASE	931140	931140
	CASE	941100	941100
	CASE	941200	941200
	CASE	941300	941300
	CASE	941400	941400
	CASE	951110	951110
	CASE	951120	951120
	CASE	951130	951130
	CASE	951140	951140
	CASE	951150	951150
	CASE	951160	951160
	CASE	951170	951170
	CASE	951520	951520
	CASE	961100	961100
	CASE	961200	961200
	CASE	961300	961300
	CASE	962100	962100
	CASK	501000	501000
	CASK	501100	501100
	CASK	501110	501110
	CASK	501120	501120
	CASK	501130	501130
	CASK	501150	501150
	CASK	501160	501160
	CASK	501170	501170
	CASK	501180	501180
	CASK	501190	501190
	CASK	501200	501200
	CASK	501810	501810
	CASK	501820	501820
	CASK	501910	501910
	CASK	501911	501911
	CASK	501920	501920
	CASK	501930	501930
	CASK	501940	501940
	CASK	501941	501941
	CASK	501950	501950
	CASK	501960	501960
	CASK	501970	501970
	CASK	501980	501980
	CASK	501990	501990
	CASK	502000	502000
	CASK	503000	503000
	CASK	504000	504000
	CASK	504100	504100
	CASK	504200	504200
	CASK	510000	510000
	CASK	511000	511000
	CASK	512000	512000
	CASK	513000	513000
	CASK	518000	518000
	CASK	518110	518110
	CASK	521000	521000
	CASK	522000	522000
	CASK	523000	523000
	CASK	524000	524000
	CASK	525000	525000
	CASK	526000	526000
	CASK	527000	527000
	CASK	528000	528000
	CASK	531000	531000
	CASK	532000	532000
	CASK	538000	538000
	CASK	541000	541000
	CASK	542000	542000
	CASK	543000	543000
	CASK	544000	544000
	CASK	545000	545000
	CASK	546000	546000
	CASK	548000	548000
	CASK	551000	551000
	CASK	552000	552000
	CASK	554000	554000
	CASK	555000	555000
	CASK	557000	557000
	CASK	559000	559000
	CASK	561000	561000
	CASK	562000	562000
	CASK	563000	563000
	CASK	563040	563040
	CASK	568000	568000
	CASK	568100	568100
	CASK	568200	568200
	CASK	568300	568300
	CASK	574000	574000
	CASK	579000	579000
	CASK	581000	581000
	CASK	582000	582000
	CASK	582100	582100
	CASK	582110	582110
	CASK	582120	582120
	CASK	582130	582130
	CASK	582200	582200
	CASK	584000	584000
	CASK	588000	588000
	CASK	589000	589000
	CASK	591000	591000
	CASK	592000	592000
	CASK	593000	593000
	CASK	594000	594000
	CASK	595000	595000
	CASK	596000	596000
	CASK	597000	597000
	CASK	598000	598000
	CASK	601000	601000
	CASK	602000	602000
	CASK	604000	604000
	CASK	612000	612000
	CASK	612100	612100
	CASK	613000	613000
	CASK	614000	614000
	CASK	621000	621000
	CASK	622000	622000
	CASK	623000	623000
	CASK	624000	624000
	CASK	641000	641000
	CASK	642000	642000
	CASK	644000	644000
	CASK	645000	645000
	CASK	646000	646000
	CASK	648000	648000
	CASK	648100	648100
	CASK	648200	648200
	CASK	652000	652000
	CASK	654000	654000
	CASK	655000	655000
	CASK	657000	657000
	CASK	659000	659000
	CASK	661000	661000
	CASK	662000	662000
	CASK	663000	663000
	CASK	663040	663040
	CASK	665000	665000
	CASK	666000	666000
	CASK	668000	668000
	CASK	668100	668100
	CASK	668200	668200
	CASK	674000	674000
	CASK	679000	679000
	CASK	681000	681000
	CASK	684000	684000
	CASK	688000	688000
	CASK	688100	688100
	CASK	689000	689000
	CASK	697000	697000
	CASK	698000	698000
	CASK	811000	811000
	CASK	813000	813000
	CASK	814000	814000
	CASK	815000	815000
	CASK	816000	816000
	CASK	817000	817000
	CASK	818000	818000
	CASK	819000	819000
	CASK	820000	820000
	CASK	821000	821000
	CASK	823000	823000
	CASK	825000	825000
	CASK	826100	826100
	CASK	826200	826200
	CASK	826300	826300
	CASK	826400	826400
	CASK	830000	830000
	CASK	831000	831000
	CASK	831100	831100
	CASK	831200	831200
	CASK	831300	831300
	CASK	831400	831400
	CASK	831500	831500
	CASK	832000	832000
	CASK	833000	833000
	CASK	834000	834000
	CASK	835000	835000
	CASK	836000	836000
	CASK	837000	837000
	CASK	840000	840000
	CASK	841000	841000
	CASK	841100	841100
	CASK	841200	841200
	CASK	841300	841300
	CASK	841400	841400
	CASK	841500	841500
	CASK	841600	841600
	CASK	848000	848000
	CASK	848100	848100
	CASK	848200	848200
	CASK	848300	848300
	CASK	848400	848400
	CASK	849000	849000
	CASK	849100	849100
	CASK	849200	849200
	CASK	849300	849300
	CASK	849400	849400
	CASK	849500	849500
	CASK	849600	849600
	CASK	849700	849700
	CASK	849800	849800
	CASK	849900	849900
	CASK	849910	849910
	CASK	850000	850000
	CASK	851000	851000
	CASK	852000	852000
	CASK	852500	852500
	CASK	853000	853000
	CASK	855100	855100
	CASK	855110	855110
	CASK	855200	855200
	CASK	855300	855300
	CASK	855400	855400
	CASK	856000	856000
	CASK	871110	871110
	CASK	871111	871111
	CASK	871112	871112
	CASK	871115	871115
	CASK	871120	871120
	CASK	871121	871121
	CASK	871130	871130
	CASK	871131	871131
	CASK	871140	871140
	CASK	871141	871141
	CASK	872111	872111
	CASK	872112	872112
	CASK	872121	872121
	CASK	872122	872122
	CASK	872131	872131
	CASK	872132	872132
	CASK	872141	872141
	CASK	872142	872142
	CASK	872200	872200
	CASK	872300	872300
	CASK	873110	873110
	CASK	873111	873111
	CASK	873112	873112
	CASK	873121	873121
	CASK	873122	873122
	CASK	873131	873131
	CASK	873132	873132
	CASK	873141	873141
	CASK	873142	873142
	CASK	873211	873211
	CASK	873212	873212
	CASK	873221	873221
	CASK	873300	873300
	CASK	874101	874101
	CASK	874103	874103
	CASK	874201	874201
	CASK	874202	874202
	CASK	874203	874203
	CASK	875100	875100
	CASK	875200	875200
	CASK	875300	875300
	CASK	875400	875400
	CASK	875500	875500
	CASK	890000	890000
	CASK	891000	891000
	CASK	892000	892000
	CASK	893000	893000
	CASK	894000	894000
	CASK	898000	898000
	CASK	898100	898100
	CASK	898200	898200
	CATR	600000000	0600000000
	CATR	601000000	0601000000
	CATR	602010000	0602010000
	CATR	602020000	0602020000
	CATR	602030000	0602030000
	CATR	602040000	0602040000
	CATR	602050000	0602050000
	CATR	610010000	0610010000
	CATR	610020000	0610020000
	CATR	611000000	0611000000
	CATR	611900000	0611900000
	CATR	612000000	0612000000
	CATR	612900000	0612900000
	CATR	620000000	0620000000
	CATR	621000000	0621000000
	CATR	621900000	0621900000
	CATR	622000000	0622000000
	CATR	623000000	0623000000
	CATR	630000000	0630000000
	CATR	631000000	0631000000
	CATR	632000000	0632000000
	CATR	640000000	0640000000
	CATR	641000000	0641000000
	CATR	642100000	0642100000
	CATR	642200000	0642200000
	CATR	642300000	0642300000
	CATR	642400000	0642400000
	CATR	642500000	0642500000
	CATR	643000000	0643000000
	CATR	644000000	0644000000
	CATR	645000000	0645000000
	CATR	646000000	0646000000
	CATR	647000000	647000000
	CATR	649000000	0649000000
	CATR	649900000	0649900000
	CATR	649910000	0649910000
	CATR	649920000	0649920000
	CATR	649930000	0649930000
	CATR	649940000	0649940000
	CATR	649950000	0649950000
	CATR	653000000	0653000000
	CATR	654000000	0654000000
	CATR	655000000	0655000000
	CATR	656000000	0656000000
	CATR	657000000	657000000
	CATR	659000000	0659000000
	CATR	659000010	0659000010
	CATR	659940000	0659940000
	CATR	659950000	0659950000
	CATR	660000000	0660000000
	CATR	661000000	0661000000
	CATR	671000000	0671000000
	CATR	679000000	0679000000
	CATR	679000100	0679000100
	CATR	679000110	0679000110
	CATR	679000200	0679000200
	CATR	679000300	0679000300
	CATR	679000990	0679000990
	CATR	679900000	0679900000
	CATR	679910000	0679910000
	CATR	680000000	0680000000
	CATR	680000010	0680000010
	CATR	681000000	0681000000
	CATR	689000000	0689000000
	CATR	689000110	0689000110
	CATR	689000120	0689000120
	CATR	689900000	0689900000
	CATR	689910000	0689910000
	CATR	689920000	0689920000
	CATR	710000000	0710000000
	CATR	710000100	0710000100
	CATR	710000200	0710000200
	CATR	710000300	0710000300
	CATR	710000400	0710000400
	CATR	710010000	0710010000
	CATR	710020000	0710020000
	CATR	710030000	0710030000
	CATR	710040000	0710040000
	CATR	710080000	0710080000
	CATR	710090000	0710090000
	CATR	710900000	0710900000
	CATR	710901000	0710901000
	CATR	710902000	0710902000
	CATR	710903000	0710903000
	CATR	710904000	0710904000
	CATR	710905000	0710905000
	CATR	711000000	0711000000
	CATR	712000000	0712000000
	CATR	712900000	0712900000
	CATR	712901000	0712901000
	CATR	712902000	0712902000
	CATR	712902100	0712902100
	CATR	712902200	0712902200
	CATR	712910000	0712910000
	CATR	712920000	0712920000
	CATR	712930000	0712930000
	CATR	712990000	0712990000
	CATR	713000000	0713000000
	CATR	720000111	0720000111
	CATR	720000112	0720000112
	CATR	720000113	0720000113
	CATR	720000114	0720000114
	CATR	720000115	0720000115
	CATR	720000116	0720000116
	CATR	720000121	0720000121
	CATR	720000122	0720000122
	CATR	720000123	0720000123
	CATR	720000124	0720000124
	CATR	720000131	0720000131
	CATR	720000132	0720000132
	CATR	720000133	0720000133
	CATR	720000141	0720000141
	CATR	720000142	0720000142
	CATR	720000143	0720000143
	CATR	721000000	0721000000
	CATR	722000000	0722000000
	CATR	723000000	0723000000
	CATR	730000010	0730000010
	CATR	730000020	0730000020
	CATR	730000030	0730000030
	CATR	730000040	0730000040
	CATR	730000111	0730000111
	CATR	730000112	0730000112
	CATR	730000113	0730000113
	CATR	730000114	0730000114
	CATR	730000121	0730000121
	CATR	730000131	0730000131
	CATR	730000141	0730000141
	CATR	730000201	0730000201
	CATR	730000211	0730000211
	CATR	730000212	0730000212
	CATR	730000221	0730000221
	CATR	730000231	0730000231
	CATR	730000241	0730000241
	CATR	730000311	0730000311
	CATR	730000321	0730000321
	CATR	730000331	0730000331
	CATR	730000332	0730000332
	CATR	730000341	0730000341
	CATR	730000350	0730000350
	CATR	730000361	0730000361
	CATR	730000411	0730000411
	CATR	730000412	0730000412
	CATR	730000422	0730000422
	CATR	730000423	0730000423
	CATR	730000430	0730000430
	CATR	730000441	0730000441
	CATR	730000442	0730000442
	CATR	730000452	0730000452
	CATR	730000461	0730000461
	CATR	730000475	0730000475
	CATR	730000483	0730000483
	CATR	730000484	0730000484
	CATR	730000500	0730000500
	CATR	730000611	0730000611
	CATR	730000612	0730000612
	CATR	730000613	0730000613
	CATR	730000614	0730000614
	CATR	730000615	0730000615
	CATR	730000616	0730000616
	CATR	730000617	0730000617
	CATR	730000621	0730000621
	CATR	730000701	0730000701
	CATR	730000702	0730000702
	CATR	730000703	0730000703
	CATR	730000704	0730000704
	CATR	730000705	0730000705
	CATR	730000706	0730000706
	CATR	730000707	0730000707
	CATR	730000708	0730000708
	CATR	730000712	0730000712
	CATR	731000000	0731000000
	CATR	732000000	0732000000
	CATR	733000000	0733000000
	CATR	734000000	0734000000
	CATR	740000001	0740000001
	CATR	740000111	0740000111
	CATR	741000000	0741000000
	CATR	742000000	0742000000
	CATR	750000001	0750000001
	CATR	750000111	0750000111
	CATR	750000112	0750000112
	CATR	750000113	0750000113
	CATR	750000121	0750000121
	CATR	750000131	0750000131
	CATR	750000141	0750000141
	CATR	750000201	0750000201
	CATR	750000211	0750000211
	CATR	750000212	0750000212
	CATR	750000221	0750000221
	CATR	750000231	0750000231
	CATR	750000241	0750000241
	CATR	750000311	0750000311
	CATR	750000321	0750000321
	CATR	750000331	0750000331
	CATR	750000332	0750000332
	CATR	750000341	0750000341
	CATR	750000350	0750000350
	CATR	750000361	0750000361
	CATR	750000411	0750000411
	CATR	750000412	0750000412
	CATR	750000422	0750000422
	CATR	750000423	0750000423
	CATR	750000430	0750000430
	CATR	750000441	0750000441
	CATR	750000442	0750000442
	CATR	750000452	0750000452
	CATR	750000461	0750000461
	CATR	750000475	0750000475
	CATR	750000483	0750000483
	CATR	750000484	0750000484
	CATR	750000500	0750000500
	CATR	750000611	0750000611
	CATR	750000612	0750000612
	CATR	750000613	0750000613
	CATR	750000614	0750000614
	CATR	750000615	0750000615
	CATR	750000616	0750000616
	CATR	750000617	0750000617
	CATR	750000621	0750000621
	CATR	750000701	0750000701
	CATR	750000702	0750000702
	CATR	750000703	0750000703
	CATR	750000704	0750000704
	CATR	750000705	0750000705
	CATR	750000706	0750000706
	CATR	750000707	0750000707
	CATR	750000708	0750000708
	CATR	750000712	0750000712
	CATR	751000000	0751000000
	CATR	752000000	0752000000
	CATR	760000010	0760000010
	CATR	760000020	0760000020
	CATR	760000030	0760000030
	CATR	760000040	0760000040
	CATR	760000090	0760000090
	CATR	760000111	0760000111
	CATR	760000112	0760000112
	CATR	760000113	0760000113
	CATR	760000114	0760000114
	CATR	760000121	0760000121
	CATR	760000131	0760000131
	CATR	760000141	0760000141
	CATR	760000201	0760000201
	CATR	760000211	0760000211
	CATR	760000212	0760000212
	CATR	760000221	0760000221
	CATR	760000231	0760000231
	CATR	760000241	0760000241
	CATR	760000311	0760000311
	CATR	760000321	0760000321
	CATR	760000331	0760000331
	CATR	760000332	0760000332
	CATR	760000341	0760000341
	CATR	760000350	0760000350
	CATR	760000361	0760000361
	CATR	760000411	0760000411
	CATR	760000412	0760000412
	CATR	760000422	0760000422
	CATR	760000423	0760000423
	CATR	760000430	0760000430
	CATR	760000441	0760000441
	CATR	760000442	0760000442
	CATR	760000452	0760000452
	CATR	760000461	0760000461
	CATR	760000475	0760000475
	CATR	760000483	0760000483
	CATR	760000484	0760000484
	CATR	760000500	0760000500
	CATR	760000611	0760000611
	CATR	760000612	0760000612
	CATR	760000613	0760000613
	CATR	760000614	0760000614
	CATR	760000615	0760000615
	CATR	760000616	0760000616
	CATR	760000617	0760000617
	CATR	760000621	0760000621
	CATR	760000701	0760000701
	CATR	760000702	0760000702
	CATR	760000703	0760000703
	CATR	760000704	0760000704
	CATR	760000705	0760000705
	CATR	760000706	0760000706
	CATR	760000707	0760000707
	CATR	760000708	0760000708
	CATR	760000712	0760000712
	CATR	761000000	0761000000
	CATR	762000000	0762000000
	CATR	770000010	0770000010
	CATR	770000020	0770000020
	CATR	770000030	0770000030
	CATR	770000040	0770000040
	CATR	770000111	0770000111
	CATR	770000112	0770000112
	CATR	770000113	0770000113
	CATR	770000114	0770000114
	CATR	770000121	0770000121
	CATR	770000131	0770000131
	CATR	770000141	0770000141
	CATR	770000201	0770000201
	CATR	770000211	0770000211
	CATR	770000212	0770000212
	CATR	770000221	0770000221
	CATR	770000231	0770000231
	CATR	770000241	0770000241
	CATR	770000311	0770000311
	CATR	770000321	0770000321
	CATR	770000331	0770000331
	CATR	770000332	0770000332
	CATR	770000341	0770000341
	CATR	770000350	0770000350
	CATR	770000361	0770000361
	CATR	770000411	0770000411
	CATR	770000412	0770000412
	CATR	770000422	0770000422
	CATR	770000423	0770000423
	CATR	770000430	0770000430
	CATR	770000441	0770000441
	CATR	770000442	0770000442
	CATR	770000452	0770000452
	CATR	770000461	0770000461
	CATR	770000475	0770000475
	CATR	770000483	0770000483
	CATR	770000484	0770000484
	CATR	770000500	0770000500
	CATR	770000611	0770000611
	CATR	770000612	0770000612
	CATR	770000613	0770000613
	CATR	770000614	0770000614
	CATR	770000615	0770000615
	CATR	770000616	0770000616
	CATR	770000617	0770000617
	CATR	770000621	0770000621
	CATR	770000701	0770000701
	CATR	770000702	0770000702
	CATR	770000703	0770000703
	CATR	770000704	0770000704
	CATR	770000705	0770000705
	CATR	770000706	0770000706
	CATR	770000707	0770000707
	CATR	770000708	0770000708
	CATR	770000712	0770000712
	CATR	771000000	0771000000
	CATR	772000000	0772000000
	CATR	780000001	0780000001
	CATR	780000002	0780000002
	CATR	780000003	0780000003
	CATR	780000004	0780000004
	CATR	780000005	0780000005
	CATR	780000006	0780000006
	CATR	780000007	0780000007
	CATR	780000008	0780000008
	CATR	780000009	0780000009
	CATR	780000010	0780000010
	CATR	780000011	0780000011
	CATR	780000012	0780000012
	CATR	780900000	0780900000
	CATR	780901000	0780901000
	CATR	781000000	0781000000
	CATR	782000000	0782000000
	CATR	800000500	0800000500
	CATR	800000900	0800000900
	CATW	41110000	0041110000
	CATW	41710000	0041710000
	CATW	41910000	0041910000
	CATW	46110000	0046110000
	CATW	46190000	0046190000
	CATW	51110000	0051110000
	CATW	52110000	0052110000
	CATW	52120000	0052120000
	CATW	52130000	0052130000
	CATW	52140000	0052140000
	CATW	52150000	0052150000
	CATW	52160000	0052160000
	CATW	56110000	0056110000
	CATW	57110000	0057110000
	CATW	57120000	0057120000
	CATW	57210000	0057210000
	CATW	57220000	0057220000
	CATW	57310000	0057310000
	CATW	57320000	0057320000
	CATW	57330000	0057330000
	CATW	58810000	0058810000
	CATW	61100000	0061100000
	CATW	61110000	0061110000
	CATW	61120000	0061120000
	CATW	61130000	0061130000
	CATW	61150000	0061150000
	CATW	61170000	0061170000
	CATW	61180000	0061180000
	CATW	61190000	0061190000
	CATW	61220000	0061220000
	CATW	61240000	0061240000
	CATW	61880000	0061880000
	CATW	62100000	0062100000
	CATW	62110000	0062110000
	CATW	62130000	0062130000
	CATW	62150000	0062150000
	CATW	62170000	0062170000
	CATW	62180000	0062180000
	CATW	62190000	0062190000
	CATW	62220000	0062220000
	CATW	62880000	0062880000
	CATW	63100000	0063100000
	CATW	63110000	0063110000
	CATW	63120000	0063120000
	CATW	63150000	0063150000
	CATW	63170000	0063170000
	CATW	63180000	0063180000
	CATW	63190000	0063190000
	CATW	63220000	0063220000
	CATW	63880000	0063880000
	CATW	71100000	0071100000
	CATW	71200000	0071200000
	CATW	71300000	0071300000
	CATW	71400000	0071400000
	CATW	72100000	0072100000
	CATW	72200000	0072200000
	CATW	72300000	0072300000
	CATW	72400000	0072400000
	CAUA	25990000	25990000
	CAUA	25991000	25991000
	CAUA	25992000	25992000
	CAUA	26990000	26990000
	CAUA	26991000	26991000
	CAUA	26992000	26992000
	CAUA	80100000	80100000
	CAUA	80200000	80200000
	CAUA	80301000	80301000
	CAUA	80302000	80302000
	CAUA	80400000	80400000
	CAUA	80500000	80500000
	CAUA	80600000	80600000
	CAUA	80700000	80700000
	CAUA	80800000	80800000
	CAUA	80900000	80900000
	CAUA	80901000	80901000
	CAUA	80902000	80902000
	CAUA	80903000	80903000
	CAUA	81100000	81100000
	CAUA	81200000	81200000
	CAUA	81300000	81300000
	CAUA	81400000	81400000
	CAUA	81500000	81500000
	CAUA	81600000	81600000
	CAUA	81601000	81601000
	CAUA	81602000	81602000
	CAUA	82100000	82100000
	CAUA	82200000	82200000
	CAUA	82300000	82300000
	CAUA	82400000	82400000
	CAUA	83100000	83100000
	CAUA	83201000	83201000
	CAUA	83300000	83300000
	CAUA	84010100	84010100
	CAUA	84010200	84010200
	CAUA	84010300	84010300
	CAUA	84010400	84010400
	CAUA	84010500	84010500
	CAUA	84010700	84010700
	CAUA	84010800	84010800
	CAUA	84010900	84010900
	CAUA	84011000	84011000
	CAUA	84011100	84011100
	CAUA	84011200	84011200
	CAUA	84011300	84011300
	CAUA	84011400	84011400
	CAUA	84011500	84011500
	CAUA	84011600	84011600
	CAUA	84011700	84011700
	CAUA	84011800	84011800
	CAUA	84011900	84011900
	CAUA	84012000	84012000
	CAUA	84012100	84012100
	CAUA	84012200	84012200
	CAUA	84012300	84012300
	CAUA	84012400	84012400
	CAUA	84020100	84020100
	CAUA	84020200	84020200
	CAUA	84030100	84030100
	CAUA	84030200	84030200
	CAUA	84030300	84030300
	CAUA	84040000	84040000
	CAUA	84050000	84050000
	CAUA	85010100	85010100
	CAUA	85010200	85010200
	CAUA	85010300	85010300
	CAUA	85010400	85010400
	CAUA	85020100	85020100
	CAUA	85020200	85020200
	CAUA	85020300	85020300
	CAUA	85020400	85020400
	CAUA	85020500	85020500
	CAUA	88010000	88010000
	CAUA	89010000	89010000
	CAUA	89020100	89020100
	CAUA	89020200	89020200
	CAUA	89020300	89020300
	CAUA	89020400	89020400
	CAUA	89020500	89020500
	CAUA	89070300	89070300
	CAUA	89070400	89070400
	CAUA	89072200	89072200
	CAUA	89072201	89072201
	CAUA	S3421000	S3421000
	CAUA	S3421001	S3421001
	CAUA	S3421002	S3421002
	CAUA	S3421003	S3421003
	CAUA	S3431000	S3431000
	CAUA	S3431001	S3431001
	CAUA	S3431002	S3431002
	CAUA	S3431003	S3431003
	CAUA	S3431004	S3431004
	CAUA	S3431012	S3431012
	CAUA	S3431013	S3431013
	CAUA	S3431014	S3431014
	CAUA	S3441000	S3441000
	CAUA	S3441001	S3441001
	CAUA	S3441002	S3441002
	CAUA	S3441003	S3441003
	CAUA	S3442000	S3442000
	CAUA	S3442001	S3442001
	CAUA	S3442002	S3442002
	CAUA	S3443000	S3443000
	CAUA	S3443001	S3443001
	CAUA	S3443002	S3443002
	CAUA	S3443003	S3443003
	CAUA	S3450000	S3450000
	CAUA	S3451000	S3451000
	CAUA	S3452000	S3452000
	CAUA	S3461000	S3461000
	GKR	240140	240140
	GKR	400000	400000
	GKR	400001	400001
	GKR	400002	400002
	GKR	400010	400010
	GKR	401900	401900
	GKR	407000	407000
	GKR	410000	410000
	GKR	410001	410001
	GKR	410100	410100
	GKR	410200	410200
	GKR	410300	410300
	GKR	410400	410400
	GKR	415000	415000
	GKR	417000	417000
	GKR	419000	419000
	GKR	425100	425100
	GKR	425150	425150
	GKR	425200	425200
	GKR	425300	425300
	GKR	431000	431000
	GKR	431900	431900
	GKR	432000	432000
	GKR	432100	432100
	GKR	433100	433100
	GKR	433200	433200
	GKR	434000	434000
	GKR	435000	435000
	GKR	439000	439000
	GKR	439100	439100
	GKR	439200	439200
	GKR	439900	439900
	GKR	440100	440100
	GKR	440200	440200
	GKR	445000	445000
	GKR	446000	446000
	GKR	447000	447000
	GKR	449000	449000
	GKR	451000	451000
	GKR	452000	452000
	GKR	453000	453000
	GKR	454000	454000
	GKR	460000	460000
	GKR	460100	460100
	GKR	463000	463000
	GKR	469000	469000
	GKR	470000	470000
	GKR	470400	470400
	GKR	470498	470498
	GKR	470499	470499
	GKR	470500	470500
	GKR	470510	470510
	GKR	470520	470520
	GKR	470580	470580
	GKR	470590	470590
	GKR	470700	470700
	GKR	470800	470800
	GKR	470850	470850
	GKR	470900	470900
	GKR	470950	470950
	GKR	470999	470999
	GKR	471000	471000
	GKR	472000	472000
	GKR	473000	473000
	GKR	474210	474210
	GKR	474220	474220
	GKR	474230	474230
	GKR	474240	474240
	GKR	474250	474250
	GKR	474280	474280
	GKR	475000	475000
	GKR	475110	475110
	GKR	475120	475120
	GKR	475130	475130
	GKR	476000	476000
	GKR	476100	476100
	GKR	476500	476500
	GKR	476900	476900
	GKR	477000	477000
	GKR	478100	478100
	GKR	479000	479000
	GKR	480000	480000
	GKR	480500	480500
	GKR	481000	481000
	GKR	482000	482000
	GKR	484000	484000
	GKR	600100	600100
	GKR	600200	600200
	GKR	600300	600300
	GKR	600400	600400
	GKR	610000	610000
	GKR	610100	610100
	GKR	610200	610200
	GKR	610300	610300
	GKR	610400	610400
	GKR	611200	611200
	GKR	611300	611300
	GKR	611400	611400
	GKR	620100	620100
	GKR	620200	620200
	GKR	620300	620300
	GKR	620400	620400
	GKR	630100	630100
	GKR	630200	630200
	GKR	630900	630900
	GKR	640100	640100
	GKR	640150	640150
	GKR	640500	640500
	GKR	640550	640550
	GKR	650100	650100
	GKR	650200	650200
	GKR	650300	650300
	GKR	651100	651100
	GKR	830000	830000
	GKR	840000	840000
	GKR	840050	840050
	GKR	840070	840070
	GKR	840080	840080
	GKR	840099	840099
	GKR	840100	840100
	GKR	840110	840110
	GKR	840120	840120
	GKR	840130	840130
	GKR	840500	840500
	GKR	840580	840580
	GKR	840680	840680
	GKR	840690	840690
	GKR	840700	840700
	GKR	840800	840800
	GKR	840900	840900
	GKR	870200	870200
	GKR	888900	888900
	GKR	890000	890000
	GKR	890002	890002
	GKR	892000	892000
	GKR	893015	893015
	GKR	893020	893020
	GKR	894020	894020
	GKR	894025	894025
	GKR	895000	895000
	IKR	510000	510000
	IKR	510050	510050
	IKR	510070	510070
	IKR	510080	510080
	IKR	510099	510099
	IKR	510100	510100
	IKR	510110	510110
	IKR	510120	510120
	IKR	510130	510130
	IKR	510500	510500
	IKR	510580	510580
	IKR	510680	510680
	IKR	510690	510690
	IKR	510700	510700
	IKR	510800	510800
	IKR	510850	510850
	IKR	510900	510900
	IKR	518900	518900
	IKR	521000	521000
	IKR	522000	522000
	IKR	522050	522050
	IKR	523000	523000
	IKR	524050	524050
	IKR	524100	524100
	IKR	524310	524310
	IKR	530100	530100
	IKR	600000	600000
	IKR	600010	600010
	IKR	602000	602000
	IKR	603000	603000
	IKR	604000	604000
	IKR	605010	605010
	IKR	605020	605020
	IKR	605030	605030
	IKR	606000	606000
	IKR	608000	608000
	IKR	609000	609000
	IKR	609010	609010
	IKR	609020	609020
	IKR	609050	609050
	IKR	610000	610000
	IKR	616000	616000
	IKR	616100	616100
	IKR	616200	616200
	IKR	616300	616300
	IKR	617000	617000
	IKR	620100	620100
	IKR	620200	620200
	IKR	620300	620300
	IKR	621100	621100
	IKR	621200	621200
	IKR	622100	622100
	IKR	622200	622200
	IKR	629000	629000
	IKR	630000	630000
	IKR	630300	630300
	IKR	632100	632100
	IKR	639000	639000
	IKR	640000	640000
	IKR	641000	641000
	IKR	642000	642000
	IKR	648000	648000
	IKR	649000	649000
	IKR	660000	660000
	IKR	670000	670000
	IKR	670400	670400
	IKR	670498	670498
	IKR	670499	670499
	IKR	670500	670500
	IKR	670510	670510
	IKR	670520	670520
	IKR	670580	670580
	IKR	670590	670590
	IKR	670700	670700
	IKR	670800	670800
	IKR	670850	670850
	IKR	670900	670900
	IKR	670950	670950
	IKR	670999	670999
	IKR	671000	671000
	IKR	675000	675000
	IKR	676100	676100
	IKR	680000	680000
	IKR	682000	682000
	IKR	682100	682100
	IKR	682200	682200
	IKR	682210	682210
	IKR	683000	683000
	IKR	684000	684000
	IKR	685100	685100
	IKR	685150	685150
	IKR	685200	685200
	IKR	685400	685400
	IKR	685900	685900
	IKR	686000	686000
	IKR	687000	687000
	IKR	688000	688000
	IKR	689000	689000
	IKR	690000	690000
	IKR	702000	702000
	IKR	703000	703000
	IKR	710100	710100
	IKR	758150	758150
	IKR	780000	780000
	IKR	900100	900100
	IKR	900200	900200
	IKR	900300	900300
	IKR	900400	900400
	IKR	910000	910000
	IKR	910100	910100
	IKR	910200	910200
	IKR	910300	910300
	IKR	910400	910400
	IKR	911100	911100
	IKR	911200	911200
	IKR	911300	911300
	IKR	911400	911400
	IKR	920100	920100
	IKR	920150	920150
	IKR	920200	920200
	IKR	920300	920300
	IKR	920400	920400
	IKR	920600	920600
	IKR	920700	920700
	IKR	920800	920800
	IKR	920900	920900
	IKR	930100	930100
	IKR	930200	930200
	IKR	930900	930900
	IKR	940100	940100
	IKR	940150	940150
	IKR	940500	940500
	IKR	940550	940550
	IKR	950100	950100
	IKR	950200	950200
	IKR	950300	950300
	IKR	951100	951100
	INT	220050	220050
	INT	400000	400000
	INT	400001	400001
	INT	400002	400002
	INT	400010	400010
	INT	403000	403000
	INT	403500	403500
	INT	404000	404000
	INT	405000	405000
	INT	405200	405200
	INT	405201	405201
	INT	406000	406000
	INT	407000	407000
	INT	410000	410000
	INT	410001	410001
	INT	415000	415000
	INT	416100	416100
	INT	416200	416200
	INT	416300	416300
	INT	416400	416400
	INT	416500	416500
	INT	417000	417000
	INT	417001	417001
	INT	419000	419000
	INT	420000	420000
	INT	421000	421000
	INT	422000	422000
	INT	422100	422100
	INT	430000	430000
	INT	430900	430900
	INT	431000	431000
	INT	431100	431100
	INT	431200	431200
	INT	431900	431900
	INT	432000	432000
	INT	434000	434000
	INT	435000	435000
	INT	440000	440000
	INT	440100	440100
	INT	445000	445000
	INT	446000	446000
	INT	447000	447000
	INT	449000	449000
	INT	449600	449600
	INT	451000	451000
	INT	452000	452000
	INT	453000	453000
	INT	459000	459000
	INT	464000	464000
	INT	465000	465000
	INT	466000	466000
	INT	470000	470000
	INT	470100	470100
	INT	470101	470101
