02.07.2015                     Dynamic List Display                            1


	KTOPL	SAKNR	XBILK	SAKAN	BILKT	GVTYP	KTOKS
	CACO	26159500	X	26159500			GL
	CACO	26200500	X	26200500			GL
	CACO	26201000	X	26201000			GL
	CACO	26250500	X	26250500			GL
	CACO	26251000	X	26251000			GL
	CACO	26251500	X	26251500			GL
	CACO	26259500	X	26259500			GL
	CACO	26300500	X	26300500			GL
	CACO	26301000	X	26301000			GL
	CACO	26301500	X	26301500			GL
	CACO	26302000	X	26302000			GL
	CACO	26302500	X	26302500			GL
	CACO	26303000	X	26303000			GL
	CACO	26303500	X	26303500			GL
	CACO	26309500	X	26309500			GL
	CACO	26350500	X	26350500			GL
	CACO	26351000	X	26351000			GL
	CACO	26351500	X	26351500			GL
	CACO	26352000	X	26352000			GL
	CACO	26352500	X	26352500			GL
	CACO	26353000	X	26353000			GL
	CACO	26353500	X	26353500			GL
	CACO	26354000	X	26354000			GL
	CACO	26354500	X	26354500			GL
	CACO	26355000	X	26355000			GL
	CACO	26355500	X	26355500			GL
	CACO	26356000	X	26356000			GL
	CACO	26357000	X	26357000			GL
	CACO	26357500	X	26357500			GL
	CACO	26358000	X	26358000			GL
	CACO	26358500	X	26358500			GL
	CACO	26359500	X	26359500			GL
	CACO	26400100	X	26400100			GL
	CACO	26950500	X	26950500			GL
	CACO	26951000	X	26951000			GL
	CACO	26951500	X	26951500			GL
	CACO	26952000	X	26952000			GL
	CACO	26952500	X	26952500			GL
	CACO	26953000	X	26953000			GL
	CACO	26953500	X	26953500			GL
	CACO	26954000	X	26954000			GL
	CACO	26959500	X	26959500			GL
	CACO	27050500	X	27050500			GL
	CACO	27051000	X	27051000			GL
	CACO	27051500	X	27051500			GL
	CACO	27052000	X	27052000			GL
	CACO	27052500	X	27052500			GL
	CACO	27053000	X	27053000			GL
	CACO	27053500	X	27053500			GL
	CACO	27054000	X	27054000			GL
	CACO	27054500	X	27054500			GL
	CACO	27055000	X	27055000			GL
	CACO	27059500	X	27059500			GL
	CACO	27100500	X	27100500			GL
	CACO	27150100	X	27150100			GL
	CACO	27200100	X	27200100			GL
	CACO	27250500	X	27250500			GL
	CACO	27259500	X	27259500			GL
	CACO	27259900	X	27259900			GL
	CACO	28050500	X	28050500			GL
	CACO	28051000	X	28051000			GL
	CACO	28051500	X	28051500			GL
	CACO	28059500	X	28059500			GL
	CACO	28059501	X	28059501			GL
	CACO	28100500	X	28100500			GL
	CACO	28101000	X	28101000			GL
	CACO	28101500	X	28101500			GL
	CACO	28102000	X	28102000			GL
	CACO	28102500	X	28102500			GL
	CACO	28103000	X	28103000			GL
	CACO	28103500	X	28103500			GL
	CACO	28109500	X	28109500			GL
	CACO	28150500	X	28150500			GL
	CACO	28151000	X	28151000			GL
	CACO	28200100	X	28200100			GL
	CACO	28250500	X	28250500			GL
	CACO	28251000	X	28251000			GL
	CACO	28251500	X	28251500			GL
	CACO	28300500	X	28300500			GL
	CACO	28301000	X	28301000			GL
	CACO	28350500	X	28350500			GL
	CACO	28351000	X	28351000			GL
	CACO	28400100	X	28400100			GL
	CACO	28950500	X	28950500			GL
	CACO	28951000	X	28951000			GL
	CACO	28951500	X	28951500			GL
	CACO	29050100	X	29050100			GL
	CACO	29100100	X	29100100			GL
	CACO	29150100	X	29150100			GL
	CACO	29200500	X	29200500			GL
	CACO	29201000	X	29201000			GL
	CACO	29201500	X	29201500			GL
	CACO	29250500	X	29250500			GL
	CACO	29251000	X	29251000			GL
	CACO	29251500	X	29251500			GL
	CACO	31050500	X	31050500			GL
	CACO	31051000	X	31051000			GL
	CACO	31051500	X	31051500			GL
	CACO	31150500	X	31150500			GL
	CACO	31151000	X	31151000			GL
	CACO	31151500	X	31151500			GL
	CACO	31152000	X	31152000			GL
	CACO	31200100	X	31200100			GL
	CACO	31250100	X	31250100			GL
	CACO	31300100	X	31300100			GL
	CACO	31350100	X	31350100			GL
	CACO	31400100	X	31400100			GL
	CACO	32050500		32050500		X	GL
	CACO	32051000		32051000		X	GL
	CACO	32051500		32051500		X	GL
	CACO	32100500		32100500		X	GL
	CACO	32101000		32101000		X	GL
	CACO	32101500		32101500		X	GL
	CACO	32102000		32102000		X	GL
	CACO	32102500		32102500		X	GL
	CACO	32150100		32150100		X	GL
	CACO	32200100		32200100		X	GL
	CACO	32250500		32250500		X	GL
	CACO	32251000		32251000		X	GL
	CACO	33050500	X	33050500			GL
	CACO	33051000	X	33051000			GL
	CACO	33051500	X	33051500			GL
	CACO	33051600	X	33051600			GL
	CACO	33051700	X	33051700			GL
	CACO	33051800	X	33051800			GL
	CACO	33052000	X	33052000			GL
	CACO	33052500	X	33052500			GL
	CACO	33053000	X	33053000			GL
	CACO	33053500	X	33053500			GL
	CACO	33059500	X	33059500			GL
	CACO	33100500	X	33100500			GL
	CACO	33101000	X	33101000			GL
	CACO	33101500	X	33101500			GL
	CACO	33109500	X	33109500			GL
	CACO	33150500	X	33150500			GL
	CACO	33151000	X	33151000			GL
	CACO	33151500	X	33151500			GL
	CACO	33152000	X	33152000			GL
	CACO	33152500	X	33152500			GL
	CACO	33153000	X	33153000			GL
	CACO	33153500	X	33153500			GL
	CACO	33154000	X	33154000			GL
	CACO	33154500	X	33154500			GL
	CACO	33159500	X	33159500			GL
	CACO	34050500	X	34050500			GL
	CACO	34051000	X	34051000			GL
	CACO	34051500	X	34051500			GL
	CACO	34052000	X	34052000			GL
	CACO	34052500	X	34052500			GL
	CACO	34053000	X	34053000			GL
	CACO	34053500	X	34053500			GL
	CACO	34054000	X	34054000			GL
	CACO	34054500	X	34054500			GL
	CACO	34100100	X	34100100			GL
	CACO	34150100	X	34150100			GL
	CACO	35050100	X	35050100			GL
	CACO	35100100	X	35100100			GL
	CACO	36050100		36050100		X	GL
	CACO	36100100		36100100		X	GL
	CACO	37050100	X	37050100			GL
	CACO	37100100	X	37100100			GL
	CACO	38050500	X	38050500			GL
	CACO	38051000	X	38051000			GL
	CACO	38051500	X	38051500			GL
	CACO	38100400	X	38100400			GL
	CACO	38100600	X	38100600			GL
	CACO	38100800	X	38100800			GL
	CACO	38101200	X	38101200			GL
	CACO	38101600	X	38101600			GL
	CACO	38102000	X	38102000			GL
	CACO	38102400	X	38102400			GL
	CACO	38102800	X	38102800			GL
	CACO	38103200	X	38103200			GL
	CACO	38103600	X	38103600			GL
	CACO	38104000	X	38104000			GL
	CACO	38104400	X	38104400			GL
	CACO	38104800	X	38104800			GL
	CACO	38105200	X	38105200			GL
	CACO	38105600	X	38105600			GL
	CACO	38106000	X	38106000			GL
	CACO	38106400	X	38106400			GL
	CACO	38106800	X	38106800			GL
	CACO	38107200	X	38107200			GL
	CACO	38107600	X	38107600			GL
	CACO	38108000	X	38108000			GL
	CACO	38950500	X	38950500			GL
	CACO	38951000	X	38951000			GL
	CACO	38951500	X	38951500			GL
	CACO	38952000	X	38952000			GL
	CACO	41050500		41050500		X	GL
	CACO	41051000		41051000		X	GL
	CACO	41051500		41051500		X	GL
	CACO	41052000		41052000		X	GL
	CACO	41052500		41052500		X	GL
	CACO	41053000		41053000		X	GL
	CACO	41053500		41053500		X	GL
	CACO	41054000		41054000		X	GL
	CACO	41054500		41054500		X	GL
	CACO	41055000		41055000		X	GL
	CACO	41055500		41055500		X	GL
	CACO	41056000		41056000		X	GL
	CACO	41056500		41056500		X	GL
	CACO	41057000		41057000		X	GL
	CACO	41057500		41057500		X	GL
	CACO	41058000		41058000		X	GL
	CACO	41059500		41059500		X	GL
	CACO	41100500		41100500		X	GL
	CACO	41101000		41101000		X	GL
	CACO	41109500		41109500		X	GL
	CACO	41150500		41150500		X	GL
	CACO	41151000		41151000		X	GL
	CACO	41151200		41151200		X	GL
	CACO	41151400		41151400		X	GL
	CACO	41151500		41151500		X	GL
	CACO	41152000		41152000		X	GL
	CACO	41152500		41152500		X	GL
	CACO	41152700		41152700		X	GL
	CACO	41152800		41152800		X	GL
	CACO	41153000		41153000		X	GL
	CACO	41153200		41153200		X	GL
	CACO	41159500		41159500		X	GL
	CACO	41200100		41200100		X	GL
	CACO	41200200		41200200		X	GL
	CACO	41200300		41200300		X	GL
	CACO	41200400		41200400		X	GL
	CACO	41200500		41200500		X	GL
	CACO	41200600		41200600		X	GL
	CACO	41200700		41200700		X	GL
	CACO	41200800		41200800		X	GL
	CACO	41200900		41200900		X	GL
	CACO	41201000		41201000		X	GL
	CACO	41201100		41201100		X	GL
	CACO	41201200		41201200		X	GL
	CACO	41201300		41201300		X	GL
	CACO	41201400		41201400		X	GL
	CACO	41201500		41201500		X	GL
	CACO	41201600		41201600		X	GL
	CACO	41201700		41201700		X	GL
	CACO	41201800		41201800		X	GL
	CACO	41201900		41201900		X	GL
	CACO	41202000		41202000		X	GL
	CACO	41202100		41202100		X	GL
	CACO	41202200		41202200		X	GL
	CACO	41202300		41202300		X	GL
	CACO	41202400		41202400		X	GL
	CACO	41202500		41202500		X	GL
	CACO	41202600		41202600		X	GL
	CACO	41202700		41202700		X	GL
	CACO	41202800		41202800		X	GL
	CACO	41202900		41202900		X	GL
	CACO	41203000		41203000		X	GL
	CACO	41203100		41203100		X	GL
	CACO	41203200		41203200		X	GL
	CACO	41203300		41203300		X	GL
	CACO	41203400		41203400		X	GL
	CACO	41203500		41203500		X	GL
	CACO	41203600		41203600		X	GL
	CACO	41203700		41203700		X	GL
	CACO	41203800		41203800		X	GL
	CACO	41203900		41203900		X	GL
	CACO	41204000		41204000		X	GL
	CACO	41204100		41204100		X	GL
	CACO	41204200		41204200		X	GL
	CACO	41204300		41204300		X	GL
	CACO	41204400		41204400		X	GL
	CACO	41204500		41204500		X	GL
	CACO	41204600		41204600		X	GL
	CACO	41204700		41204700		X	GL
	CACO	41204800		41204800		X	GL
	CACO	41204900		41204900		X	GL
	CACO	41205000		41205000		X	GL
	CACO	41205100		41205100		X	GL
	CACO	41205200		41205200		X	GL
	CACO	41205300		41205300		X	GL
	CACO	41205400		41205400		X	GL
	CACO	41205500		41205500		X	GL
	CACO	41205600		41205600		X	GL
	CACO	41205700		41205700		X	GL
	CACO	41205800		41205800		X	GL
	CACO	41205900		41205900		X	GL
	CACO	41206000		41206000		X	GL
	CACO	41206100		41206100		X	GL
	CACO	41206200		41206200		X	GL
	CACO	41206300		41206300		X	GL
	CACO	41206400		41206400		X	GL
	CACO	41206500		41206500		X	GL
	CACO	41206600		41206600		X	GL
	CACO	41206700		41206700		X	GL
	CACO	41206800		41206800		X	GL
	CACO	41206900		41206900		X	GL
	CACO	41207000		41207000		X	GL
	CACO	41207100		41207100		X	GL
	CACO	41207200		41207200		X	GL
	CACO	41207300		41207300		X	GL
	CACO	41207400		41207400		X	GL
	CACO	41207500		41207500		X	GL
	CACO	41207600		41207600		X	GL
	CACO	41207700		41207700		X	GL
	CACO	41207800		41207800		X	GL
	CACO	41207900		41207900		X	GL
	CACO	41208000		41208000		X	GL
	CACO	41208100		41208100		X	GL
	CACO	41208200		41208200		X	GL
	CACO	41208300		41208300		X	GL
	CACO	41208400		41208400		X	GL
	CACO	41208500		41208500		X	GL
	CACO	41208600		41208600		X	GL
	CACO	41208700		41208700		X	GL
	CACO	41208800		41208800		X	GL
	CACO	41208900		41208900		X	GL
	CACO	41209000		41209000		X	GL
	CACO	41209100		41209100		X	GL
	CACO	41209500		41209500		X	GL
	CACO	41250500		41250500		X	GL
	CACO	41251000		41251000		X	GL
	CACO	41251500		41251500		X	GL
	CACO	41255600		41255600		X	GL
	CACO	41259500		41259500		X	GL
	CACO	41300500		41300500		X	GL
	CACO	41301000		41301000		X	GL
	CACO	41301500		41301500		X	GL
	CACO	41302000		41302000		X	GL
	CACO	41302500		41302500		X	GL
	CACO	41309500		41309500		X	GL
	CACO	41350200		41350200		X	GL
	CACO	41359500		41359500		X	GL
	CACO	41382000		41382000		X	GL
	CACO	41400500		41400500		X	GL
	CACO	41401000		41401000		X	GL
	CACO	41401500		41401500		X	GL
	CACO	41402000		41402000		X	GL
	CACO	41409500		41409500		X	GL
	CACO	41450500		41450500		X	GL
	CACO	41451000		41451000		X	GL
	CACO	41451500		41451500		X	GL
	CACO	41452000		41452000		X	GL
	CACO	41452500		41452500		X	GL
	CACO	41453000		41453000		X	GL
	CACO	41453500		41453500		X	GL
	CACO	41454000		41454000		X	GL
	CACO	41454500		41454500		X	GL
	CACO	41455000		41455000		X	GL
	CACO	41455500		41455500		X	GL
	CACO	41456000		41456000		X	GL
	CACO	41456500		41456500		X	GL
	CACO	41457000		41457000		X	GL
	CACO	41457500		41457500		X	GL
	CACO	41458000		41458000		X	GL
	CACO	41459500		41459500		X	GL
	CACO	41500500		41500500		X	GL
	CACO	41501000		41501000		X	GL
	CACO	41501500		41501500		X	GL
	CACO	41502000		41502000		X	GL
	CACO	41502500		41502500		X	GL
	CACO	41503000		41503000		X	GL
	CACO	41503500		41503500		X	GL
	CACO	41504000		41504000		X	GL
	CACO	41504500		41504500		X	GL
	CACO	41505000		41505000		X	GL
	CACO	41505500		41505500		X	GL
	CACO	41506000		41506000		X	GL
	CACO	41506500		41506500		X	GL
	CACO	41507000		41507000		X	GL
	CACO	41507500		41507500		X	GL
	CACO	41508000		41508000		X	GL
	CACO	41509500		41509500		X	GL
	CACO	41550500		41550500		X	GL
	CACO	41551000		41551000		X	GL
	CACO	41600500		41600500		X	GL
	CACO	41609500		41609500		X	GL
	CACO	41650500		41650500		X	GL
	CACO	41651000		41651000		X	GL
	CACO	41651500		41651500		X	GL
	CACO	41652000		41652000		X	GL
	CACO	41652500		41652500		X	GL
	CACO	41653000		41653000		X	GL
	CACO	41659500		41659500		X	GL
	CACO	41700500		41700500		X	GL
	CACO	41709580		41709580		X	GL
	CACO	41709581		41709581		X	GL
	CACO	41750100		41750100		X	GL
	CACO	41758800		41758800		X	GL
	CACO	41758810		41758810		X	GL
	CACO	41758811		41758811		X	GL
	CACO	41758830		41758830		X	GL
	CACO	41758890		41758890		X	GL
	CACO	42050500		42050500		X	GL
	CACO	42050501		42050501		X	PL
	CACO	42050502		42050502		X	GL
	CACO	42051000		42051000		X	GL
	CACO	42051500		42051500		X	GL
	CACO	42052000		42052000		X	GL
	CACO	42053000		42053000		X	GL
	CACO	42053500		42053500		X	GL
	CACO	42054000		42054000		X	GL
	CACO	42054500		42054500		X	GL
	CACO	42055000		42055000		X	GL
	CACO	42100500		42100500		X	GL
	CACO	42101000		42101000		X	GL
	CACO	42101500		42101500		X	GL
	CACO	42102000		42102000		X	GL
	CACO	42102500		42102500		X	GL
	CACO	42103000		42103000		X	GL
	CACO	42103500		42103500		X	GL
	CACO	42104000		42104000		X	GL
	CACO	42104099	X	42104099			GL
	CACO	42104500		42104500		X	GL
	CACO	42105000		42105000		X	GL
	CACO	42105500		42105500		X	GL
	CACO	42106000		42106000		X	GL
	CACO	42106500		42106500		X	GL
	CACO	42109500		42109500		X	GL
	CACO	42150500		42150500		X	GL
	CACO	42151000		42151000		X	GL
	CACO	42180500		42180500		X	GL
	CACO	42181000		42181000		X	GL
	CACO	42200500		42200500		X	GL
	CACO	42201000		42201000		X	GL
	CACO	42250500		42250500		X	GL
	CACO	42300500		42300500		X	GL
	CACO	42301000		42301000		X	GL
	CACO	42301500		42301500		X	GL
	CACO	42350500		42350500		X	GL
	CACO	42400500		42400500		X	GL
	CACO	42450400		42450400		X	GL
	CACO	42450600		42450600		X	GL
	CACO	42450800		42450800		X	GL
	CACO	42451200		42451200		X	GL
	CACO	42451600		42451600		X	GL
	CACO	42452000		42452000		X	GL
	CACO	42452400		42452400		X	GL
	CACO	42452800		42452800		X	GL
	CACO	42453200		42453200		X	GL
	CACO	42453600		42453600		X	GL
	CACO	42454000		42454000		X	GL
	CACO	42454400		42454400		X	GL
	CACO	42454800		42454800		X	GL
	CACO	42455200		42455200		X	GL
	CACO	42455600		42455600		X	GL
	CACO	42456000		42456000		X	GL
	CACO	42456200		42456200		X	GL
	CACO	42456400		42456400		X	GL
	CACO	42456800		42456800		X	GL
	CACO	42457200		42457200		X	GL
	CACO	42458000		42458000		X	GL
	CACO	42458400		42458400		X	GL
	CACO	42458800		42458800		X	GL
	CACO	42480500		42480500		X	GL
	CACO	42481000		42481000		X	GL
	CACO	42500500		42500500		X	GL
	CACO	42550500		42550500		X	GL
	CACO	42600100		42600100		X	GL
	CACO	42650100		42650100		X	GL
	CACO	42750100		42750100		X	GL
	CACO	42950300		42950300		X	GL
	CACO	42950500		42950500		X	GL
	CACO	42950700		42950700		X	GL
	CACO	42950900		42950900		X	GL
	CACO	42951100		42951100		X	GL
	CACO	42951300		42951300		X	GL
	CACO	42951500		42951500		X	GL
	CACO	42951700		42951700		X	GL
	CACO	42951900		42951900		X	GL
	CACO	42952100		42952100		X	GL
	CACO	42952500		42952500		X	GL
	CACO	42953000		42953000		X	GL
	CACO	42953300		42953300		X	GL
	CACO	42953500		42953500		X	GL
	CACO	42953700		42953700		X	GL
	CACO	42954000		42954000		X	GL
	CACO	42954300		42954300		X	GL
	CACO	42954500		42954500		X	GL
	CACO	42954700		42954700		X	GL
	CACO	42954900		42954900		X	GL
	CACO	42955100		42955100		X	GL
	CACO	42955300		42955300		X	GL
	CACO	42955500		42955500		X	GL
	CACO	42955700		42955700		X	GL
	CACO	42955900		42955900		X	GL
	CACO	42956100		42956100		X	GL
	CACO	42956300		42956300		X	GL
	CACO	42956700		42956700		X	GL
	CACO	42957100		42957100		X	GL
	CACO	42957300		42957300		X	GL
	CACO	42957500		42957500		X	GL
	CACO	42957900		42957900		X	GL
	CACO	42958100		42958100		X	GL
	CACO	42958300		42958300		X	GL
	CACO	45052500		45052500		X	GL
	CACO	47050500		47050500		X	GL
	CACO	47051000		47051000		X	GL
	CACO	47051500		47051500		X	GL
	CACO	47052000		47052000		X	GL
	CACO	47052500		47052500		X	GL
	CACO	47053000		47053000		X	GL
	CACO	47053500		47053500		X	GL
	CACO	47054000		47054000		X	GL
	CACO	47054500		47054500		X	GL
	CACO	47055000		47055000		X	GL
	CACO	47055500		47055500		X	GL
	CACO	47056000		47056000		X	GL
	CACO	51050300		51050300		X	PL
	CACO	51050600		51050600		X	PL
	CACO	51051200		51051200		X	PL
	CACO	51051500		51051500		X	PL
	CACO	51051800		51051800		X	PL
	CACO	51052100		51052100		X	PL
	CACO	51052400		51052400		X	PL
	CACO	51052700		51052700		X	PL
	CACO	51053000		51053000		X	PL
	CACO	51053300		51053300		X	PL
	CACO	51053600		51053600		X	PL
	CACO	51053900		51053900		X	PL
	CACO	51054200		51054200		X	PL
	CACO	51054500		51054500		X	PL
	CACO	51054800		51054800		X	PL
	CACO	51055100		51055100		X	PL
	CACO	51055400		51055400		X	PL
	CACO	51055700		51055700		X	PL
	CACO	51055800		51055800		X	PL
	CACO	51055900		51055900		X	PL
	CACO	51056000		51056000		X	PL
	CACO	51056100		51056100		X	PL
	CACO	51056200		51056200		X	PL
	CACO	51056300		51056300		X	PL
	CACO	51056600		51056600		X	PL
	CACO	51056800		51056800		X	PL
	CACO	51056900		51056900		X	PL
	CACO	51057000		51057000		X	PL
	CACO	51057200		51057200		X	PL
	CACO	51057500		51057500		X	PL
	CACO	51057800		51057800		X	PL
	CACO	51058100		51058100		X	PL
	CACO	51058400		51058400		X	PL
	CACO	51059500		51059500		X	PL
	CACO	51059900	X	51059900			GL
	CACO	51100500		51100500		X	PL
	CACO	51101000		51101000		X	PL
	CACO	51101500		51101500		X	PL
	CACO	51102000		51102000		X	PL
	CACO	51102500		51102500		X	PL
	CACO	51103000		51103000		X	PL
	CACO	51103500		51103500		X	PL
	CACO	51109500		51109500		X	PL
	CACO	51150500		51150500		X	PL
	CACO	51151000		51151000		X	PL
	CACO	51151500		51151500		X	PL
	CACO	51152000		51152000		X	PL
	CACO	51152500		51152500		X	PL
	CACO	51153000		51153000		X	PL
	CACO	51153500		51153500		X	PL
	CACO	51154000		51154000		X	PL
	CACO	51154500		51154500		X	PL
	CACO	51155000		51155000		X	PL
	CACO	51157000		51157000		X	PL
	CACO	51157001	X	51157001			GL
	CACO	51157002	X	51157002			GL
	CACO	51159500		51159500		X	PL
	CACO	51200500		51200500		X	PL
	CACO	51201000		51201000		X	PL
	CACO	51201500		51201500		X	PL
	CACO	51202000		51202000		X	PL
	CACO	51202500		51202500		X	PL
	CACO	51203000		51203000		X	PL
	CACO	51203500		51203500		X	PL
	CACO	51204000		51204000		X	PL
	CACO	51204500		51204500		X	PL
	CACO	51205000		51205000		X	PL
	CACO	51205500		51205500		X	PL
	CACO	51206000		51206000		X	PL
	CACO	51206500		51206500		X	PL
	CACO	51207000		51207000		X	PL
	CACO	51209500		51209500		X	PL
	CACO	51250500		51250500		X	PL
	CACO	51251000		51251000		X	PL
	CACO	51300500		51300500		X	PL
	CACO	51301000		51301000		X	PL
	CACO	51301500		51301500		X	PL
	CACO	51302000		51302000		X	PL
	CACO	51302500		51302500		X	PL
	CACO	51303000		51303000		X	PL
	CACO	51303500		51303500		X	PL
	CACO	51304000		51304000		X	PL
	CACO	51304500		51304500		X	PL
	CACO	51305000		51305000		X	PL
	CACO	51305500		51305500		X	PL
	CACO	51306000		51306000		X	PL
	CACO	51306500		51306500		X	PL
	CACO	51307000		51307000		X	PL
	CACO	51307500		51307500		X	PL
	CACO	51308000		51308000		X	PL
	CACO	51308500		51308500		X	PL
	CACO	51309500		51309500		X	PL
	CACO	51350500		51350500		X	PL
	CACO	51351000		51351000		X	PL
	CACO	51351500		51351500		X	PL
	CACO	51352000		51352000		X	PL
	CACO	51352500		51352500		X	PL
	CACO	51353000		51353000		X	PL
	CACO	51353500		51353500		X	PL
	CACO	51354000		51354000		X	PL
	CACO	51354500		51354500		X	PL
	CACO	51355000		51355000		X	PL
	CACO	51355500		51355500		X	PL
	CACO	51359500		51359500		X	PL
	CACO	51400500		51400500		X	PL
	CACO	51401000		51401000		X	PL
	CACO	51401500		51401500		X	PL
	CACO	51402000		51402000		X	PL
	CACO	51402500		51402500		X	PL
	CACO	51409500		51409500		X	PL
	CACO	51450500		51450500		X	PL
	CACO	51451000		51451000		X	PL
	CACO	51451500		51451500		X	PL
	CACO	51452000		51452000		X	PL
	CACO	51452500		51452500		X	PL
	CACO	51453000		51453000		X	PL
	CACO	51453500		51453500		X	PL
	CACO	51454000		51454000		X	PL
	CACO	51454500		51454500		X	PL
	CACO	51455000		51455000		X	PL
	CACO	51455500		51455500		X	PL
	CACO	51456000		51456000		X	PL
	CACO	51456500		51456500		X	PL
	CACO	51457000		51457000		X	PL
	CACO	51500500		51500500		X	PL
	CACO	51501000		51501000		X	PL
	CACO	51501500		51501500		X	PL
	CACO	51509500		51509500		X	PL
	CACO	51550500		51550500		X	PL
	CACO	51551000		51551000		X	PL
	CACO	51551500		51551500		X	PL
	CACO	51552000		51552000		X	PL
	CACO	51552500		51552500		X	PL
	CACO	51559500		51559500		X	PL
	CACO	51600500		51600500		X	PL
	CACO	51601000		51601000		X	PL
	CACO	51601500		51601500		X	PL
	CACO	51602000		51602000		X	PL
	CACO	51602500		51602500		X	PL
	CACO	51603000		51603000		X	PL
	CACO	51603500		51603500		X	PL
	CACO	51604000		51604000		X	PL
	CACO	51604500		51604500		X	PL
	CACO	51605000		51605000		X	PL
	CACO	51605500		51605500		X	PL
	CACO	51606000		51606000		X	PL
	CACO	51606500		51606500		X	PL
	CACO	51650500		51650500		X	PL
	CACO	51651000		51651000		X	PL
	CACO	51651500		51651500		X	PL
	CACO	51659500		51659500		X	PL
	CACO	51950500		51950500		X	PL
	CACO	51950501		51950501		X	PL
	CACO	51951000		51951000		X	PL
	CACO	51951500		51951500		X	PL
	CACO	51952000		51952000		X	PL
	CACO	51952500		51952500		X	PL
	CACO	51953000		51953000		X	PL
	CACO	51953500		51953500		X	PL
	CACO	51954000		51954000		X	PL
	CACO	51954500		51954500		X	PL
	CACO	51955000		51955000		X	PL
	CACO	51955500		51955500		X	PL
	CACO	51956000		51956000		X	PL
	CACO	51956500		51956500		X	PL
	CACO	51957000		51957000		X	PL
	CACO	51957500		51957500		X	PL
	CACO	51959500		51959500		X	PL
	CACO	51959501		51959501		X	PL
	CACO	51990500		51990500		X	PL
	CACO	51991000		51991000		X	PL
	CACO	51991500		51991500		X	PL
	CACO	51999500		51999500		X	PL
	CACO	52050300		52050300		X	PL
	CACO	52050600		52050600		X	PL
	CACO	52051200		52051200		X	PL
	CACO	52051500		52051500		X	PL
	CACO	52051800		52051800		X	PL
	CACO	52052100		52052100		X	PL
	CACO	52052400		52052400		X	PL
	CACO	52052700		52052700		X	PL
	CACO	52053000		52053000		X	PL
	CACO	52053300		52053300		X	PL
	CACO	52053600		52053600		X	PL
	CACO	52053900		52053900		X	PL
	CACO	52054200		52054200		X	PL
	CACO	52054500		52054500		X	PL
	CACO	52054800		52054800		X	PL
	CACO	52055100		52055100		X	PL
	CACO	52055400		52055400		X	PL
	CACO	52055700		52055700		X	PL
	CACO	52055800		52055800		X	PL
	CACO	52055900		52055900		X	PL
	CACO	52056000		52056000		X	PL
	CACO	52056100		52056100		X	PL
	CACO	52056200		52056200		X	PL
	CACO	52056300		52056300		X	PL
	CACO	52056600		52056600		X	PL
	CACO	52056800		52056800		X	PL
	CACO	52056900		52056900		X	PL
	CACO	52057000		52057000		X	PL
	CACO	52057200		52057200		X	PL
	CACO	52057500		52057500		X	PL
	CACO	52057800		52057800		X	PL
	CACO	52058100		52058100		X	PL
	CACO	52058400		52058400		X	PL
	CACO	52059500		52059500		X	PL
	CACO	52100500		52100500		X	PL
	CACO	52101000		52101000		X	PL
	CACO	52101500		52101500		X	PL
	CACO	52102000		52102000		X	PL
	CACO	52102500		52102500		X	PL
	CACO	52103000		52103000		X	PL
	CACO	52103500		52103500		X	PL
	CACO	52109500		52109500		X	PL
	CACO	52150500		52150500		X	PL
	CACO	52151000		52151000		X	PL
	CACO	52151500		52151500		X	PL
	CACO	52152000		52152000		X	PL
	CACO	52152500		52152500		X	PL
	CACO	52153000		52153000		X	PL
	CACO	52153500		52153500		X	PL
	CACO	52154000		52154000		X	PL
	CACO	52154500		52154500		X	PL
	CACO	52155000		52155000		X	PL
	CACO	52155500		52155500		X	PL
	CACO	52156000		52156000		X	PL
	CACO	52156500		52156500		X	PL
	CACO	52157000		52157000		X	PL
	CACO	52157099	X	52157099			GL
	CACO	52159500		52159500		X	PL
	CACO	52159599	X	52159599			GL
	CACO	52200500		52200500		X	PL
	CACO	52201000		52201000		X	PL
	CACO	52201500		52201500		X	PL
	CACO	52202000		52202000		X	PL
	CACO	52202500		52202500		X	PL
	CACO	52203000		52203000		X	PL
	CACO	52203500		52203500		X	PL
	CACO	52204000		52204000		X	PL
	CACO	52204500		52204500		X	PL
	CACO	52205000		52205000		X	PL
	CACO	52205500		52205500		X	PL
	CACO	52206000		52206000		X	PL
	CACO	52206500		52206500		X	PL
	CACO	52207000		52207000		X	PL
	CACO	52209500		52209500		X	PL
	CACO	52250500		52250500		X	PL
	CACO	52251000		52251000		X	PL
	CACO	52300500		52300500		X	PL
	CACO	52301000		52301000		X	PL
	CACO	52301500		52301500		X	PL
	CACO	52302000		52302000		X	PL
	CACO	52302500		52302500		X	PL
	CACO	52303000		52303000		X	PL
	CACO	52303500		52303500		X	PL
	CACO	52304000		52304000		X	PL
	CACO	52304500		52304500		X	PL
	CACO	52305000		52305000		X	PL
	CACO	52305500		52305500		X	PL
	CACO	52306000		52306000		X	PL
	CACO	52306500		52306500		X	PL
	CACO	52307000		52307000		X	PL
	CACO	52307500		52307500		X	PL
	CACO	52308000		52308000		X	PL
	CACO	52309500		52309500		X	PL
	CACO	52350500		52350500		X	PL
	CACO	52351000		52351000		X	PL
	CACO	52351500		52351500		X	PL
	CACO	52352000		52352000		X	PL
	CACO	52352500		52352500		X	PL
	CACO	52353000		52353000		X	PL
	CACO	52353500		52353500		X	PL
